기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요라벨,싫어요,라벨
20210201,20210201,니가대신드가라,448,,76.0,0.0
20210201,20210201,뭐지? 법의 공정성을 무너뜨리는 이 인간은  사회의 질서를 파괴하는 이런 인간은 법치의 모독죄로 잡아 처 넣어야 사람들이 법을 지킨다,526,,91.0,2.0
20210201,20210201,이재용사면이랑 무슨 상관?,238,,52.0,0.0
20210201,20210201,팔푼이가 마이크 앞에서 떠드니 .... 참 한심한 세상,342,,67.0,1.0
20210201,20210201,"천하의 망나니가 이제 이런 인터뷰도 하는구나 , 연합 갈데까지 갔네?",598,,59.0,1.0
20210201,20210201,미친~~~~ 죄지었으면 벌받는거지 넌 국민연금 필요없는가 본데 난 필요해 국민연금 기금에 손대서 장난치면 감옥가야지,1095,,141.0,1.0
20210201,20210201,사과하세요 사과하세요 사과하세요,216,,51.0,0.0
20210201,20210201,기장군수가 뭔데 기사에 싣나. 너무 의도가 보이는 기사네. 적당히 해라.,977,,91.0,0.0
20210201,20210201,아~~~제발! 말만 못하지 인간과 감정이 똑같습니다! 동물학대 방지법  및 입양강화 등  강하게 입법해주세요.....,1213,,12.0,0.0
20210201,20210201,그 인간 같지도 않은 놈 잡나서 눈코입 팔다리 다 잘라내라,1274,,11.0,1.0
20210201,20210201,진짜 학대한놈 잡히면 죽이고 싶다,927,,11.0,1.0
20210201,20210201,잡으면 똑같이 그 인간 코랑 입 짤ㄹㅏ라,1517,,17.0,1.0
20210201,20210201,저런 싸이코패스들은 정말 찾아내서 죽이던가 격리시키던가 하자 쫌!!!!!!!!,1008,,10.0,1.0
20210201,20210201,어찌 이리도 잔인할수가 ᆢ 평생고통을 느끼며 살아야는거죠 말못하는 아이라도 감정은사람과 똑같아여 그고통 공포 어땟을지 ᆢ,952,,10.0,0.0
20210201,20210201,인간이 악마다. 지구상에서 멸종되야 함,605,,32.0,2.0
20210201,20210201,꼭 잡아서 강력처벌해 주세요 제발 좀,1063,,2.0,0.0
20210201,20210201,아 세상에 제목만 읽고서도 숨이 턱 막혔다 세상에.....,1050,,10.0,0.0
20210201,20210201,학대가 분명하다  이런자는 반드시  찿아내 처벌 해야 한다,790,,6.0,0.0
20210201,20210201,누군지 반드시 천벌받을것이다,842,,7.0,0.0
20210201,20210201,아...너무잔인해 누가그런거냐 그사람은  정말 악마다. 법개정이 시급함,1186,,8.0,0.0
20210201,20210201,이게 정말 사람이 할짓인가ㅡㅡ,886,,2.0,0.0
20210201,20210201,도대체 왜 동물보호법 강화를 못하는건가요? 왜 학대자들 처벌 강화를 못하는건가요?,2308,,14.0,0.0
20210201,20210201,말못하는 짐승이라고 이러면 천벌받는다,869,,8.0,0.0
20210201,20210201,"천인 공노 할 동물잔혹 학대.엄벌에처해라,꼭 잡혀서  죗값을 치루길,",754,,8.0,0.0
20210201,20210201,진짜 애견샵없애고 강아지공장도 없애라 제발 독일처럼만하자,1916,,8.0,0.0
20210201,20210201,천벌 받을 인간    꼭 잡았으면 좋겠다.,841,,6.0,0.0
20210201,20210201,정말 이 정부의 끝은 어디인가.. 최악!,7,,2.0,2.0
20210201,20210201,참   어이없다  국민은   코로나 19때문에 경제적으로 너무 힘든데  수신료 올려서 북한에게  갖다 바치겠다고    정말 미친정부네   무서운 문정부   국민이 찍어주었더니   국민에게 칼을 꽂고    무서운정부네    탄핵감이다,1425,,183.0,0.0
20210201,20210201,국민들 어려운데도 어용방송이나 하면서 시청료를 올리고 북한에 퍼주려 하다니.... 눈이 뒤짚힌다.,7,,0.0,0.0
20210201,20210201,"문제인 ㅡ ,탄핵시켜라",596,,97.0,0.0
20210201,20210201,어쩐지 KBS가 오늘 뜬금 없이 원전 수소 시설 기사만 10분을 내보내더니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어용 방송 수준 잘봤습니다.,1244,,98.0,1.0
20210201,20210201,캐배스 안 본지 오래다. 채널 떼어 가. 생 도둑들.,642,,22.0,1.0
20210201,20210201,허구한날 북한뉴스 북한북한북한 거리는 놈들이 이런말하니까 웃기네 ㅋㅋㅋㅋ,446,,45.0,2.0
20210201,20210201,자 산자부 문건 지운이유 이유  가 뮌지부터,635,,51.0,0.0
20210201,20210201,문죄인아  제발 북으로 가서 살아라.,843,,141.0,1.0
20210201,20210201,더듬고만진당은  북한에 나라를 팔아먹고..  국민의 짐당은  일본에 나라 팔아 먹을 넘들이고  여기저기 개차반넘들 뿐인디 우째사 쓰까...,433,,173.0,1.0
20210201,20210201,매국노 문재인 구속하라 경찰 검사 군대 다 어디갔냐,1482,,402.0,1.0
20210201,20210201,평양에 방송국지어서 개성공단처럼 비싼장비 까지 모두 갖다 바치게 생겼네,1646,,258.0,0.0
20210201,20210201,방가일보ᆢ방방 뜨네ᆢ노가리 천국,561,,365.0,2.0
20210201,20210201,참 기가 막신다 청와대부터 공영방송까지 뺄갱이가 없는데가 없네,7,,2.0,2.0
20210201,20210201,안보고싶다 KBS도 문씨도... 북한바라기들... 어쩌리요...,1521,,293.0,0.0
20210201,20210201,와~~~ 미친 개BS,867,,32.0,1.0
20210201,20210201,존재 이유가 태클이냐? ㅋㅋ,355,,38.0,0.0
20210201,20210201,'언론인 ' 이래 ㅋㅋㅋㅋㅋㅋㅋㅋ  고맙수다. 아침부터 웃게해줘서,540,,16.0,0.0
20210201,20210201,동아야 너네 조국 일본이나 걱정해 ㅋㅋ,1237,,40.0,1.0
20210201,20210201,신동아 ㅋㅋㅋㅋ,434,,17.0,2.0
20210201,20210201,조.중.동만 사라지면 된다. .,761,,52.0,0.0
20210201,20210201,아무리. 못한다고 해봐야 중국보단 낫다 이것들아,692,,82.0,0.0
20210201,20210201,왜 다음포털에는 독자의 언론사 선택권이 없을꼬.... 네이버에는 있는데...,583,,15.0,0.0
20210201,20210201,뭔 개소린지 암튼 입만열면 거짓말만 어찌나 하는지,686,,33.0,1.0
20210201,20210201,이제 쓸게없어서 중국빠는기사를 다쓰네 ㅎㅎ,1862,,43.0,1.0
20210201,20210201,아침부터  조중동 쓰레기 기사를 보다니 ㅜㅜ 눈이  썩어들어가는구나 ㅜㅜ 진심 폐간이 답이다,2953,,89.0,1.0
20210201,20210201,중국 광고 줬냐?,317,,21.0,0.0
20210201,20210201,크릭한 손가락을 저주하며 물론 읽지 않았다 내용은 뻔하니까,820,,42.0,2.0
20210201,20210201,우라나라 만큼 만 잘해라. 우수사례로 소개해도시원찮을 판에 기자의 글쓴 저의가 의심스럽군. 선거철인가 보군. 한심함,1140,,123.0,2.0
20210201,20210201,넌 취재는나가보는거니?,652,,16.0,0.0
20210201,20210201,부동산 정책은 진짜 실패. 이젠 민주당 절대 지지 안한다  집있는자들은 무조건 적폐로 모는  세금부담늘려 다 같이 살기 힘들게 만드는... 다 같이 못 살게 만드는것 같아요. 민주당이 서민 위한줄 알았더니만 더하네  툭하면 법이 바꿔. 제발  아무것도 하지 않았음 좋겠다,16,,0.0,0.0
20210201,20210201,이승만이 무능하다고 ....?. 최악의 무능한 정권이 바로 문재인. 사회구석구석  분열과 이간질로 정권유지하는 지저분한 문정권.....!!!!.  다음정권에서 이 못된 부동산 법안 손좀 봐라~~!!,20,,1.0,2.0
20210201,20210201,어이가 없는 법 아님? 2년 전세면 2년뒤 나가야지 무슨 세입자 보호라고 갱신권 이라는게 있는지 소유자의 재산권을 박탈하는게 무슨 개같은 법인지ㅋ 대단하다 법을 이렇게 사회주의 식으로 만든 민주당 놈들,13,,0.0,1.0
20210201,20210201,해결된건 없고 싸움만 붙이고 구경하는 정부...,1082,,54.0,1.0
20210201,20210201,부동산 관련법은 대한민국 악법 중의 악법이다.,633,,36.0,0.0
20210201,20210201,집에  들어가서 살려고 샀는데 그것도 마음대로 못들어 가게 됬는건 정부의 정책이 혼선을 줘서 ~ 법이 손바닥 뒤집듯이 한 결과!,630,,31.0,0.0
20210201,20210201,부동산 개판만들고 국민들끼리 원수만들고 서민경제 파산에 자국민 보다 중국이나 북한 먼저 생각하는  우리가 문정권 잘못뽑아서  자주를 받고 있는 현실 더는 안된다,14,,0.0,1.0
20210201,20210201,부동산 전문가도 경제 전문가도 아닌 사람을 수장에 않혀놓고 시장이 폭등하고 난리가 나도 시장이 안정되고 있다고 애써 부인하면서 인사 실패했다는 소리 듣기 싫어서 장수 장관 시켜줘서 그결과 4년간 어떻게 됐나. 결과를 보고 있다.,1259,,51.0,2.0
20210201,20210201,헐... 미친 정책..ㅜㅜ,478,,40.0,1.0
20210201,20210201,현정권을 욕하는건 아니지만 대한민국처럼 세법 부동산법 자주 바뀌는 나라가 어딧을까??  매번 혼란스럽다. 지금은 세입자가 왕인시대..,829,,44.0,0.0
20210201,20210201,세입자를 선량한 약자라고 단정짓고 무조건 보호만 하는 법안을 만드니 저렇지. 악랄한 집주인이 있듯이 악랄한 세입자들도 있다. 법이 한쪽으로 편향되서는 안됨. 저런 걸 금전을 요구하는 순간 계약해지 되는 것으로 해야함.,101,,2.0,0.0
20210201,20210201,일 못하는 멍한 정부,625,,86.0,1.0
20210201,20210201,"🐕 🐖정권에서, 🐕 🐖정책으로, 국민을 🐕 🐖처럼 편갈라서, 🐕 🐖같이 싸움시키네 ~~!!! 에라이~",625,,105.0,1.0
20210201,20210201,"제정신 아닌 대통령과 독재 민주당 때문에 국민들만 고통에 시달리고있다 ! 말도 안되는 졸속 부동산 법안을 공청회 한번 없이 입법 한 독재 민주당!   이 어려운 시국에도 어떻 하던지,오직 세금만 뜯어가려 하고 , 잘지내던 집주인 과 세입자 원수로 만들고,싸움만 붙이는정부! 미국도 인정한 독재! ㅡ국민들은 이제 문재인,민주당이라면  치를 떤다!ㅡ",1732,,392.0,2.0
20210201,20210201,미친정책땜에 국민만 죽어난다,891,,71.0,2.0
20210201,20210201,"더르운세상,  내집도 내맘대로 못하니, 전세살이하는  인간들아  니평생 집마련은 끝났다, 그른심보를가지고는,",257,,57.0,1.0
20210201,20210201,이런 강아지같은 법을 만든자가 책임지라,514,,30.0,1.0
20210201,20210201,내집을 내맘대로 들어기지도 팔지도 못할뿐아니라 시세맞게 전세금도 못올리고 세입자가 집주인이 되어버린 이상한 제도로 집강탈당하고 있는 사람들 많다 이런 부동산악법을 이용해 세입자들 나갈때는 위로금을 아주 뻔뻔스럽게 요구하네 반드시 한쪽에만유리한 법은 개정 또는 폐지하고 양쪽의 합리적인 부동산법을 다시 만들든가 전상태로 되돌려놔라 나라면 무조건 법적대응하고 저런사람들 이득못보게 해야지  진짜 화난다..성실히 일하고 저축해서 집사라 남의집갖고 장난치지말고 착한세입자는 없다,2499,,268.0,0.0
20210201,20210201,솔직히 최악의법임    세입자가 갑질함!  내집에서  나가지도 시세대로  돈받지도 못하고  이러지도 저러지도 못함!  진심  짜증남!,1499,,123.0,0.0
20210201,20210201,여러분들 이 정책은 이 결과를 유도한 겁니다 경제 무식자인 저도 7월 정책보고 집값폭등하고 전세금 오를 줄 알았습니다. 7월에 댓글 무진장 달았어요  근데 정부 고위 관직자가 몰랐을까요?? 정부는 여러분들을 월세와 임대 난민으로 만들고 싶은 겁니다. 그러니까 김현미 장관이 자기는 성공했다고 웃지 않았겠습니까원하던 결과 낸 겁니다,751,,66.0,0.0
20210201,20210201,코로나 걸려도 치료 받지 마라 진주의료원 폐업시킨 양심 있으면 짜져 있어라 부끄럽지도 않냐,1193,,167.0,0.0
20210201,20210201,저런건 국민선동하는 대역죄 아닌가 싶다,855,,221.0,2.0
20210201,20210201,노망,335,,114.0,1.0
20210201,20210201,"북한에 총 쏴달라한 건 무슨 죄일까?  이건 전쟁 유발, 전 국민 대상 사기죄 아닌가? 역대 이런 정권이 정당이 지구에 있었을까싶다",1955,,84.0,2.0
20210201,20210201,언제적 북풍놀이를 계속 할껀가? 그러니 너희 토왜 보수가 발전이 안되는 것이다...,2539,,207.0,1.0
20210201,20210201,돼지 발정제도 우끼는 일이고... 현실적으로 전혀 가능하지도 않은 일을 가지고 '퇴임 후에 문제될 수 있다'고 압박하는 수준이 원내대표가 말한 사면대상이 될 수 있다고 말한 발언과 일맥상통한다 어쩜 그 수준을 벗어나지 못하는지 참으로 안타깝다 대통령 후보로 거론될 정도라면 적어도 입을 함부로 열지 말아야 하고 입을 열면 책임있는 발언이어야 하는데... 돼지발정제 수준이 맞는거 같다,1554,,222.0,1.0
20210201,20210201,현직 대통령한테 저런소리 하는것 보니까 우리나라는 확실히 자유민주국가다,1824,,166.0,0.0
20210201,20210201,김지영기레기야 저런 ㅛㅡ레기말을 보내는 의도가 머야?  좀 품격 돔 있어야지. 준표니가  대통령했으면 대한민국 엉망진찬이 됐을꺼다. 조용히 입 닦치고 지내라. 이명박근혜때 그때 4대강 사업이나 반대 목소리 크게 함 내지 그랬어.,1269,,199.0,1.0
20210201,20210201,발정이 또 도졌다. 입만열면 막말과 무책임한 거짓 선동질,908,,207.0,1.0
20210201,20210201,니네나 걱정하셔  니네가 역적들이지,522,,178.0,2.0
20210201,20210201,조국이 빽좋다 그러고도  미꾸라지빠지듯 잘피해가고 뭐가 그리 당당하지 대통령 빽인가?,7,,5.0,2.0
20210201,20210201,욕이 절로 ᆢ자동으로 ᆢ 나오는 놀라운 현상,249,,28.0,1.0
20210201,20210201,꼴값한다,241,,70.0,1.0
20210201,20210201,니도 아마 엄마일텐데 딸 봉사상 표창장 1장으로 엄마를 감옥에 집어 넣고 그것도 모자라 이리 핍박하고 모질게 대한다면  우습고 무섭지 않겠냐  ?!!! 하늘에 죄 지으면 빌데가  없다는 공자 말씀이 생각난다 웬만하면 정책으로 싸우자 이 저질 국개위원들아,138,,26.0,1.0
20210201,20210201,국짐당 국개의원들 자식들도 전수조사 하자  민주당도 같니 진행하고,506,,50.0,1.0
20210201,20210201,이 시대의 비리집단 잡는 활빈당은 없는가? 내 후원은 참 잘해줄 수 있는데... 여기저기 많이 보이네,76,,5.0,0.0
20210201,20210201,아이구 징한것들! 국민의 짐밖에 안되는것들!,305,,110.0,1.0
20210201,20210201,당장 국민의짐부터 전수조사를 해서 얼마나 당당한지 한번 확인 좀 하자... 정말 다른 데도 아니구 자기들이 얼마나 뻔뻔스런 집단인지 모르는 거 같다. 지금 강남 엄마들은 조마조마할 텐데... 불똥이 결국 자기들한테로 튈테니까...,7,,0.0,1.0
20210201,20210201,국민의 짐 따위가...,197,,129.0,1.0
20210201,20210201,생쇼하고 자빠졌네!!! 경원이  보면 할말없냐!!! 조작질 공작질 가짜뉴스 투기집단 국정농단 성폭행  국민의짐 !! 니넨 그냥 범죄집단이다!!! 사라져야할 집단!!👍,1192,,168.0,1.0
20210201,20210201,참나 악마가 따로 없군. 우리나라엔 뭔이리 악마가 많은가?,421,,69.0,0.0
20210201,20210201,나경원이 자녀는 ~~너거들이  할소리는  아니지,489,,88.0,2.0
20210201,20210201,도대체 저것들 사람일까?  저사람들 속으로 디다보면 조국 조민보다 더 썩었을 인간들~~ 참담하다. 나라가 왜 저런것들이 설치게 되었는지.,730,,193.0,2.0
20210201,20210201,국짐당 자녀들 조사하면 장난 아닐것.....,448,,61.0,1.0
20210201,20210201,그만좀하지 잔인한 인간들아 사람들이 얼마나  잔인해져야  이짓거리가 멈출까?,569,,196.0,0.0
