기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요,라벨
20210306,20210306,"아가 미안하다 부디 가는길 아프지 않았기를 니 엄마는 더 아팟으리  자신의 명을 끊는거 보다 너의 명을 끊는 ...자식의 명을...그 고통.. 어미가 아니고서 어찌아리 아가  부디 다음생엔  니 어미와  사랑,행복,기쁨.웃음을 듬뿍 받기를 기도한다. 엄마를 원망마라 그당시 그게 최선이었을거라 생각했을거다 그행위를 정당화하고자 하는게 아니다. 다만 너에게 그런 행동할때 그 마음   그손짓,행동들 얼마나 피를 토하고 찢어지는 고통이었겠니 그 아픔이 자신의 육제를 갈갈이 찢어버리는 고통이라도 어찌  그보다 크리오....",891,89,-1.0
20210306,20210306,동정의 가치도 없는 살인자  어렸을적 엄마가 자살한 직원 둘이나 봤습니다 대충 막살거 같죠? 오산입니다 그 누구보다 씩찍하게 잘 삽니다 당신이 보살펴야 할 존재지 당신의 소유가 아닙니다 가실라면 제발 혼자 가시길,2080,279,-1.0
20210306,20210306,삼가 고인의 명복을 빕니다,273,10,-1.0
20210306,20210306,있는애도 못지키는 나라가 뭔 출산장려 ㅉ,1578,356,-1.0
20210306,20210306,대통령은 모녀  자살을 어떻게 생각합니까  전국의 한부모 가정 전수 조사하여 어렵게 사는 가정 구제 하세요 여성가족부는 뭐하는 곳입니까 해체하고 그 돈으로 한부모 가정 도와 주세요,179,29,-1.0
20210306,20210306,두 사람의 명복을 빕니다.... 걱정 내려놓고 가시길...,695,18,-1.0
20210306,20210306,마음이 아픕니다. 그곳에서는 고통과 슬픔없으시길..ㅠㅜ,632,12,-1.0
20210306,20210306,명복을 빕니다 살기힘든나라죠 천국에서 아이와 영면하기를,725,88,-1.0
20210306,20210306,애는 두고가시지.. 애는 이번삶을 살고싶을지도모르자나 적어도  스스로결정할수잇는나이까지 살아갈권리가잇지않은가..ㅜㅜ 엄마아니어도 이사회가 키워주고 훌륭히자랏을지도 모르지않는가ㅜ또행복하게살앗을지어찌아는가ㅜ,1191,202,-1.0
20210306,20210306,애가 무슨죄가 있다고.. 안타깝네요.,573,29,-1.0
20210306,20210306,갈땐 가더라도 애는 좀 놓고 갑시다,765,152,-1.0
20210306,20210306,삼가 고인의 명복을 빕니다,297,11,-1.0
20210306,20210306,중국산 ㅋㅋㅋㅋㅋ 😂,300,10,-1.0
20210306,20210306,중국 조선업 개망이니까 군함찍어서라도 연명시키기 위함이지,242,3,-1.0
20210306,20210306,한국은 정신차리고 미사일과 잠수함으로 승부 걸어야한다!,287,6,-1.0
20210306,20210306,일본한테도발림,183,16,-1.0
20210306,20210306,해군력 중국이 미국을 넘어섰다고  제목을 해놓고는 바로 위력은 미국에 못미쳐? 수준하고는,814,7,-1.0
20210306,20210306,"제목을 똑바로 쓰셔야지 해군력 이라함은 함정수, 병력, 기술, 무기체계 총칭인데 함정수를 넘겻다 이렇게 쓰셔야지...  허위 중고차매물 허위 부동산매물에 허위 기사제목이네",1419,11,-1.0
20210306,20210306,바다 한가운데서 멈춰버리는  항공모함 갖고 뭘 하겠다는건지 쭝국은 짝퉁의 귀신,261,19,-1.0
20210306,20210306,양만 많지 실제 능력이나 위력은 미해군보다 한참 못하다면 '중국 해군력이 미국 해군력을 제쳤다.' 는 표현을 제목으로 쓰면 안 되지.  요즘 기자들은 기사를 개판으로 쓰는게 버릇이 되다보니 내용과 제목을 제대로 쓰는것조차 못하나?,1112,16,-1.0
20210306,20210305,뭐여 ㅋㅋ 난 또 과학자 한테 물어본줄,318,109,-1.0
20210306,20210305,인천도 마찬가지....바람질랄..안개잘랄 없음...  성남에  ...공군 비행경로에 롯데 선사해주신 명박님이나 욕하세요.... 나라가 위험해도 돈 챙길려는 국짐당 라인 ..,842,237,-1.0
20210306,20210305,맞는말입니다   국토부가  반대한 이유가 이겁니다   조종사들도 전부 반대합니다    국민들  목숨이왔다갔다하는데  자기들  이익만 위해서  세금쓰고  헛짓을 하다니ᆢ역대 최악의 정부입니다  당신들도 그  공항을  이용한다는걸 잊지마세요,1455,630,-1.0
20210306,20210305,1년내내 파도에 강풍분다고? 조작의 달인 조선일보답다,1099,284,-1.0
20210306,20210305,제주도에도 바람 많이 불던데?ㅋ ㅋ ㅋ,570,98,-1.0
20210306,20210305,섬에 공항 짓는다는거부터가 문제지. 태풍은 온난화 때문에 앞으로  더 생긴다고 하고 해무에  강풍에~ 왜 섬에다가 공항을 지을려고 하나? 다 수장시킬려고?,742,220,-1.0
20210306,20210305,"기자야! 제주보다는 바람이 적게  불거고  김해공항보다는  높은 산이 없어서 시야도 안전할 거다! 단지 옛부터 터전을 잡고 살아온 가덕주민들의 삶의 터전이, 그리고 황금어장이 사라질까봐 안타깝다!",725,297,-1.0
20210306,20210305,원래바닷가근처바람마니불어~ 나바닷가근처인데 그리구 강풍주의보가내려진날이잖아? 안부는날도많아~ ㅋㅋㅋㅋㅋㅋㅋ가덕도깔거면 좀 더신박한걸로내 구차하다정말,472,303,-1.0
20210306,20210305,지난2달간 부산 김해일대 전부 강풍주의보 내려서 시내건물 벽 뜯겨 나가고 팬스 넘어지고 했음  가덕도 근처 공단에서 3년정도 직장생활 했는데 안개낀거 거의  본적 없음 다만 가덕도 눌차도 경치가 좋아서 답답할때 한번씩 가는곳인데 공항 이야기 나오니 안따깝긴 함,565,117,-1.0
20210306,20210305,가덕도 주민들이 모든 항공전문가라는 거냐 개조선신문지야.,501,355,-1.0
20210306,20210305,"김해도 좋고 가덕도도 좋고 밀양도 좋은데... 왜  조사결과 꼴등으로 나온 가덕도로 신공항지를 변경했는지에 대한 아무 설명이 없다... 태풍 길목, 안개 자주 발생, 버드 스트라이크 위험,  강풍 자주 생기고 지반 침하 위험성이 있어 최하점 받았는데 여기엔 아무 해명없이 정치권에서 묻지마 가덕도? 추후에 잘못하면 게이트화 할 수도 있으니 제발 신중히 결정하자...",1494,360,-1.0
20210306,20210306,"썩은 나라,  썩은 공무원, 썩은 정치 선량한 국민들이 불쌍타",488,17,-1.0
20210306,20210306,과연 이번이 처음일까?,295,3,-1.0
20210306,20210306,"법이 뭣 같으니 저러지 하다가 걸려도 솜방망이 처분하고 하기사 국개의원이라는 작자들이 투기나 돈되는 요상한 짓은 마다 안하니 지들 걸릴까봐 법 엄중하게 안만들지. 그러니 능력 있거나 고급정보 있으면  배터져 죽을때까지 해먹어라 이거지 안걸리면 장땡이고 걸려도 쥐꼬리만한 벌금 물거나 처벌 받으면 돈벼락 맞아  죽을때까지 호의호식할 수 있는데 누가 겁을 내나. 한 마디로 우리나라는 도둑넘,투기꾼,사기꾼 천국의 나라다. 정직하게 살거나 남에게 잘 해주면 살기 힘들게 살아야 하는 웃기고 한심한 나라로 보임.",744,3,-1.0
20210306,20210306,수많은 공무원들과  공사직원들은  아주  오래전부터  이렇게  살아오지않았나?     국가녹을  먹고 살며  이딴짓  하고  산   인간들이  얼마나  많을꼬.,5,0,-1.0
20210306,20210306,이 정부 자체가 썩었다 자신들 범죄 덮기 급급해 검찰 공격에 몰두하고 여당 지자체장들의 성추행으로 보궐선거하는 선거에 당헌까지 바꿔가며 매몰되는 동안  국민들의 삶은 피폐해졌고 국민들은 무기력해졌으며 부동산투기장을 만들어  정부 임명직 공무원들과 공공기관 및 공무원들은  죄다 부동산투기로 한 몫 잡느라 혈안이 되었다. 처음 경험하는 나라를 만드시겠다더니 이제야 비로소 100%  인정합니다.,744,534,-1.0
20210306,20210306,진짜  예전부터  하던  짓거리들   이제  제대로  밝혀  봅시다.. 성남  모과장  하던  친구도  돈  많이  벌었다는   소문이  파다하던데   자식   혼자  잘먹고  잘살아라.  현재는  퇴직   퇴직자도  전수조사하면  어마어마  합니다. 코로나로  픈돈   한번에  회수가능 신고하면20%  포상제  갑시다   그럼난  3억2천  먹는데.  아쉽다  신고  포상제만  살길.,4,0,-1.0
20210306,20210306,이참에 공무원 비리 모두 전수 조사했으면 좋겠다. 정권이 바뀌어도 썩은 공무원은 뒤로 계속 탐욕을 채우고 있다. 정책이 문제가 아니라 정책을 실천해야 할 공무원들이 문제인 것이다. 공익을 위한 희생과 봉사가 아니라 탐욕을 위해 공무원 할 거면 다 때려쳐라!,953,4,-1.0
20210306,20210306,모든 투기꾼들은 다 파면해야지 일부 공무원만 해결한다고 티가 나나?,259,8,-1.0
20210306,20210306,공직자 부동산투기 근절을 차단하고 조사할  특별조사위원회를 설치하라 검찰이  조사하라,364,25,-1.0
20210306,20210306,친일파 재산 환수..  투기수익 환수...  나라 바로 세우는 길이다.,335,44,-1.0
20210306,20210306,국민 혈세로 급여받으면서 국민 등에 칼 꽂은 공무원을 모두 파면하라... 진보 정권에 180석을 준 이유이다. 반드시 이 문제를 국민의 시각에서  시원하게 화끈하게 해결하지  못하면 다음부터는 진보 정권은 없다.,1457,29,-1.0
20210306,20210306,옛날부터 국책사업은 나라일  하는 공무원들 투기와 뒷돈 챙기려고 시행하는 사업이다 이재명지사가 말했지~~~ 우리나라는 돈이없는게 아니라  도둑넘들이  많이 있다고!!! 그말이 딱 맞는것 같다,4,0,-1.0
20210306,20210306,180석주고 정권교체 해줘도 달라진게 없다. 바꾸자.,531,130,-1.0
20210306,20210306,나라 꼴이 왜이러냐,239,24,-1.0
20210306,20210306,"lh만.그랬겠냐, 4급이상.털먼 장난아닐껄 ㅋㅋ 국장들.기본 재산 30악 이상ㄷ.ㄹ.수두룩하다. 특히 서울시 얼마나 재개발.지역을.척척.찾아내는지 그자리만 가면 없던 예지력도 생기는듯",5,0,-1.0
20210306,20210306,문 대통령님 이것이 180석에 보담 입니까? 다시 한반 대통령 할것도 아니면서 뭐가그리 두려워  사기꾼 보다 더 한  공무원들   그냥두십니까 제발좀 공무원 그만 뽑고   불법적인 일한 자들 모두 면직 식키고 공무원 연금 박탈 하시고 3대를 공무원에 채용 할수없도록 해 주세요,701,60,-1.0
20210306,20210306,혹시 차명투자 있을지 모르니 공익신고 받아라. 포상금 두둑히 걸고..,405,5,-1.0
20210306,20210306,전국 지자체  건설관련 공무원들 조사하면  lh는 세발의 피 일 것이다!,792,2,-1.0
20210306,20210305,"왜 자체 조사????----------이것이야 말로---------코메디다, 모든, 조사권을, 감사원과, 검찰로 넘겨야 할 것이다, 자체조사는, 쑈다,",570,164,-1.0
20210306,20210305,"국회의원, 시의원, 구의원도 조사하라",285,1,-1.0
20210306,20210305,Lh 투기자들은 재산 몰수하고 지들이 자랑하는 임대아파트에서 평생 살게 해라,225,1,-1.0
20210306,20210305,낱낱이 전수조사를 하여 밝혀주시기 바랍니다. 특히 경기도 자체조사는 허용하면 절대 안됩니다. 경기도는 비리의  온상인데도 적폐 수장의 압력 아래  제대로 밝혀진적이 한번도 없습니다. 항상 국민에게 투명성을 우선으로 두는 문재인 정부를 응원합니다! 그리고 레임덕 시기에 레임덕이 안와 42.6프로의 지지율에 눈이 뒤집힌 적폐세력들이 갑자기 LH를 정부와 엮어 퍼뜨리는 가짜뉴스의 온상지도 반드시 잡아내 강경처벌 부탁합니다.,426,56,-1.0
20210306,20210305,낱낱이 전수조사를 하여 밝혀주시기 바랍니다. 특히 경기도 자체조사는 허용하면 절대 안됩니다. 경기도는 비리의  온상인데도 적폐 수장의 압력 아래  제대로 밝혀진적이 한번도 없습니다. 항상 국민에게 투명성을 우선으로 두는 문재인 정부를 응원합니다! 그리고 레임덕 시기에 레임덕이 안와 42.6프로의 지지율에 눈이 뒤집힌 적폐세력들이 갑자기 LH를 정부와 엮어 퍼뜨리는 가짜뉴스의 온상지도 반드시 잡아내 강경처벌 부탁합니다.,11,0,-1.0
20210306,20210305,이번정권 가장잘한일 전국을 부동산광풍 만든일  양극화 만든일 나쁜정권보다 무능한정권  더싫다  이번정권 반드시 심판해야 합니다,406,290,-1.0
20210306,20210305,양산에  ㄴᆢㅇ사  딪는다고  농지  투기한   그  어른부터 ...,37,18,-1.0
20210306,20210305,국회는  하루라도 빨리  이들을 처벌 하고  부당 이득을 환수하는  법을 입법하라ᆢ,164,1,-1.0
20210306,20210305,경기도는 자체조사로 선수치려고 하는데 잔말말고 다른 지자체처럼 전수조사 받아라. 신도시 예정지에 투기한 LH직원들한테 58억원이나 대출해준 농협 북시흥지점 직원들도 신도시 예정지에 투기했는지 철저히 조사해야 한다. 경기도 시청공무원으로 도시철도 연장사업 타당성 면제실무를 담당했던 간부가 40억원으로 역사 예정지 인근 토지와 건물을 매입했다고 한다. 매입자금 40억은 담보와 신용대출로 마련했다는데 얘들은 대출이 왜 이렇게 일반인이랑 수준이 다르냐? 다 조사해라 특히 경기도,785,5,-1.0
20210306,20210305,전 LH 사장한테 조사시키면서 뭘 조사하겠단건지  당장 검찰에 조사시켜라,449,44,-1.0
20210306,20210305,영화처럼 내부에 적이 있는걸 몰랐네  세금으로 집값잡지말고 내부의 적만 색출해도 집값잡힐듯 ㅠ 여태 바부들이 맞네,21,2,-1.0
20210306,20210305,쇼,144,91,-1.0
20210306,20210305,"남양주는. 시장, 국회의원, 시의원. 모두 더불어투기당 소속. 제발 제3신도시 땅투기는. 특검해서 조사용. 저들을 포함한 가족, 지인외에 공무원 공기업. 기관관계자들 까지 조사하면 100%로 나옴.^^- 왜 더불어투기당. 투기한 지역이니까",205,86,-1.0
20210306,20210305,성역이 없다고? 입에 침도 안바르고 거짓말을 하노,246,214,-1.0
20210306,20210305,투기한 놈들 땅치고 후회하게 지정취소 합시다. 자기네들은 그거 모르고 그냥 노후 위해 순수하게 들어왔다니 지정취소 당해도 전혀 불만 없을 겁니다 ^^,326,3,-1.0
20210306,20210305,민주당이여~ 180석 가지고만 있으면 뭐하나~~~ 공공기관 투기꾼들을 법으로 처벌할수 있는 법안도 안만들고 있는 현실이...,283,14,-1.0
20210306,20210305,카메라 앞에선 국민들에게 투기는  엄벌하겠다  앞으로 부동산으로 돈 벌생각 마라 해놓고 ㅋㅋㅋ 뒤에서는 고급정보로 땅 사모으고 집 사 모으고  이게 바로 문재인 말하는 정의라는 거다 .. 정의:  앞 뒤가 다른것을 말한다,428,299,-1.0
20210306,20210305,조사하고 솜방망이처벌이면 안하는게낫고 신도시취소라도 해야 국민들이  이해할거라봅니다,217,8,-1.0
20210306,20210305,"""광명·시흥은 물론, 3기 신도시 전체 대상으로 국토부, LH, 관계 공공기관의 신규 택지개발 관련 부서 근무자 및 가족 등에 대한 토지거래 전수조사를 빈틈없이 실시하라""  ""신도시 투기 의혹이 일부 직원의 개인적 일탈이었는지, 뿌리깊은 부패 구조에 기인한 건지 준용해서 발본색원하라""  대통령 말씀 들었지? 경기도는 자체조사를 중단하고 국수본 전수조사에 성실히 임해야 한다. 다른 지자체는 조사에 임하는데 왜 유독 경기도만 자체조사를 하는지 모르겠음. 찔리는거 없으면 자체조사 생각도 마라! 니네가 제일 문제야",378,10,-1.0
