기사 작성일,댓글 작성일,댓글 내용,좋아요,싫어요,라벨
20201209,20201209,10명의 무명 교수들의 시국선언은 비중있게 다루고 수천명의 종교계인사들의 시국선언은 언급조차 않는 기더기들의 찌라시배설을 믿으라고???,7043,405,-1
20201209,20201209,살다살다 현직 검찰춘장이 대선 지지율 1위라니. 왜구들이 이나라에 많다는 사실을 새삼 느꼈다. 사표쓰고 나가서 국짐당 가서 정치해라.. 물론 어차피 해임 및 공수처 수사받아야지?,4779,736,-1
20201209,20201209,리얼미터 조사 신뢰 한다 0% 리얼미터 조사 신뢰 하지 않는다 100% 전국 18세이상 3000만명  응답자99% 신뢰도 100% 표본오차 +- 100%,200,46,-1
20201209,20201209,잘되가고있네,563,45,-1
20201209,20201209,뉴스는 희망사항을 적는 곳이 아니다.,1373,176,-1
20201209,20201209,국민의 60%가  대한민국의 대통령이라고 생각안한다.,15,12,-1
20201209,20201209,보수언론의 여론 조작에 속지 않습니다.,1612,485,-1
20201209,20201209,"공수처설치후 강력한 언론개혁이 기다리니, 겁나나보네. 기레기들",2186,350,-1
20201209,20201209,"너무 걱정하지 맙시다~~~   지금이야 수구/기득권 세력들이 마지막으로 총력을 다해 국민의 염원인 검찰 개혁을 방해하고 있지만   이제 곧 윤짜장 해임하고, 공수처 출범되고, 같이 부화뇌동하던 기레기들 정리되면.   우리나라는 전세계에서 제일 먼저 코로나 청정국도 되고, 국민들 모두 살기 좋은 국가가 될 겁니다.  끝까지 이 정부를 지지하고, 문재인 대통령 응원합니다.",8,2,-1
20201209,20201209,언론이 흔들어도 국민은 흔들리지 않는다,2673,542,-1
20201209,20201209,여론조사 전성시대네. 왜들 난리래? 문대통령 지지율 관심 없는데? 그냥 한결같이 지지해.,2440,599,-1
20201209,20201209,국민일보 잘못하고있다,2866,320,-1
20201209,20201209,이상  순복음교회 자사지 였습니다,1254,152,-1
20201209,20201209,기레기들 애쓴다,1081,219,-1
20201209,20201209,아주 못하고  있다에 한 표입니다. 누가해도 이보다는 나을 것,10,5,-1
20201209,20201209,연임 불가능한 대통령 지지율을 하루에 한번 조사하네 ㅋ 딱한번만 할수있는 직책인데 하고 싶은거 다하고 갈수밖에,450,121,-1
20201209,20201209,난42.4%에 포함시켜라.,510,128,-1
20201209,20201209,"윤서방 만나 언론이 선동을 어지간히 해야 말이지! 하지만, 거짓은 진실을 이길 수 없다.",1313,267,-1
20201209,20201209,현정권을 적극 지지하며 응원합니다~~,57,32,-1
20201209,20201209,"부동산  폭등의 무능, 무책임,거짓말이 가장큽니다 희망을 잃었습니다",10,7,-1
20201209,20201209,누가 적자래??,706,60,-1
20201209,20201209,꺼져 급도 안되는게 ㅋㅋ,795,167,-1
20201209,20201209,무슨 헛소리를  ㅋㅋㅋ,422,131,-1
20201209,20201209,과자  기러기  답다. 누가 적자냐...,479,113,-1
20201209,20201209,"장성민, 넌 인생 적자다.",761,214,-1
20201209,20201209,현실을 제대로 판단하고 정확히 예견하시네요. 민주주의라는 이름으로 자행되는 독제행태를 우리 국민들이 심각하게 보고 견제세력을 육성해야하는데 그저 내편이면 배가 산으로 가도  잘한다고 부추기고 있으니 걱정이네요. 아래 댓글 단 분들은 댓글 이력을 보니 대께문들이란걸 알겠지만 저렇게까지 옹호댓글 달면 그들에게 남는것은 무엇인지 정말 궁금 합니다. 아무튼 좋은 말씀 잘듣고 갑니다.,7,4,-1
20201209,20201209,성민아. 할 일 없으면 나대지말고 자라,704,252,-1
20201209,20201209,에휴  초등학생도  아니고 ... 내일  나라 망해  죽어도 . . . 최선을  다할  사람이다 . .   니  머리로는  공감이  안되지,1035,209,-1
20201209,20201209,너나잘해 배부르고 돈걱정없이 사는 너희들은 세치혀로 살지만 인구의 80프로 이상의 사람들은 오늘도 하루하루를 열심이산다. 누구의 적자니 뭐니 1도 관심없다.,1789,179,-1
20201209,20201209,함부로 DJ적자로 적지마세요. 무덤에서 슬피 우십니다.,2362,201,-1
20201209,20201209,그러니까요  그런데도 왜 문재인 대통령님과 여당은 공수처 설치 하자고 할까요??  개인의 이해득실때문이 아니라 고위공직자들 부정부패 막으려고 자신에게 해가 될지도 모르는  공수처를 설치하려는 사람들이 진짜 시민들위해 일하는  진짜 공무원이기 때문이죠  반면에 지들 수사대상 될까봐 강력반대하는 국민암들? 개검들? 누가 나쁜넘들?인지? 오천만 시민들에게 널리널리 커밍아웃중?,6,0,-1
20201209,20201209,"국민일보는 조용기일가의 횡령, 배임사건이나 심층보도하거라.   조용기일가의 비리가 한둘이 아니다.",698,84,-1
20201209,20201209,왜 공수처가 필요하냐고? 검찰의 기고만장을 보고도 그런말을 하나? 96만 접대받아서 기소가 안된다? 검사가 룸싸롱에서 접대받고 내 세금으로 월급 타 가는데도 혐의없음이란다 김대중 대통령이 하늘에서 노하고 있다,14,1,-1
20201209,20201209,답답하면 니가 대통령 하던지,248,101,-1
20201209,20201209,다수결을 앞세운 법안처리를 민주주의라고 하는거에욥....,611,176,-1
20201209,20201209,오랜만에  보게되는 소신 발언  입니다,11,6,-1
20201209,20201209,니걱정하세요~,551,124,-1
20201209,20201209,오만방자하네,416,152,-1
20201209,20201209,이런 얘기를 기사로 왜 써주냐?  기자들 정말 할일 없는 갑다 .,625,172,-1
20201209,20201208,김준일 기레기야~~~ 딱쳐 그 쓰레기같은 글~~~~  몇십년을 기다려온 공수처다.... 이번엔 반드시 이루고 바로 세워야 한다.  왜냐면 너와 같은 기레기들을 정리할 시간이 좀더 빨리 다가올수있으니까!!,2790,134,-1
20201209,20201208,김준일 기자님 당신의 자녀들에게는 어떻게 가르치겠습니까ㆍ 그리고 그 자녀들은 과연 우리 아버지 기사가 옳다고 생각 할까요 ㆍ훗날 이 애비가 목구녕이 포도청이라 위에서 시키는대로 했을뿐이라  하겠지요ㆍ,1974,104,-1
20201209,20201208,언론 적폐 청산은 왜 안하나?,541,35,-1
20201209,20201208,동아 일보 폐간 ~,905,65,-1
20201209,20201208,몇년을   발목당에게   기다려준지는 아니  기레가?????  매난  발목잡아 ᆢ시민들이  180석준건  뜻을 전혀 모르는구나 ?????,1783,130,-1
20201209,20201208,잘한다 민주당 계속 고고씽,873,167,-1
20201209,20201208,기레기야 토론무시라니? TV로 보니 국짐당애들이 회의장에 난입해서 자기당 전주혜가 발언을 못할 정도로 깽판치더구만. 사실을 왜곡하지 마라. 천벌 받는다.,734,73,-1
20201209,20201208,국민이 개 돼지가 아니라 언론이 개 돼지죠~~~~개 돼지 한테 미안하네.,1122,70,-1
20201209,20201208,"선을 선으로  보고 ""악을  악으로 보는  사회가 정당하다고는  볼 수 없나 "" 악을  이기기  위한  최소한의  선택이라 본다.  불의가 사라지고  자유롭고 국가 질서가  잡히며  공정과 공평한  사회  국민의  바램이다. 이  어려운시기에  국가로부터  부여  받은  직무를  사적  목적으로  이용하고  나라를  혼란스럽게  하는  집단과  개인들이  국가와  국민으로부터  존중과  신뢰를  받을수  있는가?  자기반성과  뼈속까지  박혀있는  더러운 조직   DNA 를  바꾸는  고통을  여내지  못한다면 미래는×",678,62,-1
20201209,20201208,"동아일보 김준일 기레기님, 국민이 국회한테 공수처 설치하고 정치떡검 개혁하라고 명령을 내렸습니다. 민주당은 굼뜨지만 국민의 명을 받들고 있고, 토착왜구 국민의짐은 국민께 정면으로 대들고 깽판치고 있는데, 언론이면 당연히 국민의짐을 혼내야지 오히려 민주당을 중상모략하면 되겠습니까? 동아일보가 언론이면 똥파리는 시조새입니다.",4646,194,-1
20201209,20201208,그 거대한 여당의 벽을 국민이 만들어줬습니다. 님들은 거기에 승복하시고 발목잡기나 하지 마세요. 안하느닌만 못한 게 당신들 지금의 그 행보입니다~,936,94,-1
20201209,20201208,지금의 국짐당한테는 이게 약이다 국짐당은 대한민국과 같은배를 탈수 없는 당이다,549,116,-1
20201209,20201208,민주당 오랜만에 시원하다. 앞으로도 그렇게 부탁해.,1659,176,-1
20201209,20201208,공수처 얘기만 십년 넘지 않았나 묵은 체증 내려간듯,702,58,-1
20201209,20201208,토론을 무시했다고? 국민을 진짜 개돼지로 아나. 법안 발의된게 언제인데.,3019,104,-1
20201209,20201208,국회법 상 아무 문제 없습니다.  실정법 어긴 사안에 대해 말하세요~ 하긴 그러려면 지들 비리부터 인정해야지 똥아,914,111,-1
20201209,20201208,주호녕이 지난정권에 공수처 출범해야한다고 씨부린게 누군데 뭔 꽃게소리냐?,768,62,-1
20201209,20201208,6달이 지났는데 공수처는 아직 출발도 못해  깽판 난동 집단 때문에,787,69,-1
20201209,20201209,검찰공화국은 우리랑 법이 달라요..,1545,4,-1
20201209,20201209,정말 사회의 고름같은 존재들입니다. 더 썩어 문드러지기전에 도려내야합니다.,3321,15,-1
20201209,20201209,그럼 요   안되죠  법은 검찰의   특권 이라서요   우린 물어 보고  해야 해요  앞으론   술만    대접 하세요 참  기막힌  검찰의   행보  곧  공수처가에서    만나요,1791,11,-1
20201209,20201209,검찰개혁의 필요성을 스스로 증명하는 검찰,2754,8,-1
20201209,20201209,이사람들 몽땅 공수처로 재수사/,1154,4,-1
20201209,20201209,전국민이 다 알아보는 하귀도  못알아보는것들이 검사냐!! 법꾸라지들!!,1180,2,-1
20201209,20201209,꽁술 꽁떡 이번기회에 검사 말고 꽁사라고 하자~,628,2,-1
20201209,20201209,무조건 검사나눗셈으로 하자  검사가 법이다~ㅎㅎ,665,4,-1
20201209,20201209,개검 인정,1243,6,-1
20201209,20201209,이러니 공수처가 필요한거다,3781,18,-1
20201209,20201209,검찰개혁이 필요해요,1037,7,-1
20201209,20201209,이런게 기사지... 검찰개혁!!!!!!!!!,1896,6,-1
20201209,20201209,느그들 장모 마누라는 머하노,993,11,-1
20201209,20201209,검찰개혁이 왜 필요한지 검찰 스스로 정당성을 부여하는 중,7959,10,-1
20201209,20201209,검찰은 자정능력을 이미 상실했어요.,2873,8,-1
20201209,20201209,괜찮아.... 다 예견된 일이야.... 공수처 통과시키고 다시 올려보자,843,694,-1
20201209,20201209,기득권  세럭의 저항은 상상 이상이다. 옳은  일엔 뚜벅뚜벅  가시라.,2226,564,-1
20201209,20201209,최순실은 성군이었다,54,28,-1
20201209,20201209,드디어 올것이 왔네.  어느 누구도 피할 수 없는......... 레임덕....,522,451,-1
20201209,20201209,건딜지말아야 할것을 건디려서 그렇다  근데 지지율만 생각하고 안 건디는것도 책임 회피지...,235,91,-1
20201209,20201209,"35.7% 가 아니라  3.57% 겠지 정정해라  대깨문 +조선족 + 개, 돼지 = 3.57% 이게 정답이다",805,418,-1
20201209,20201209,그들의 민낯이  다   드러나면 한자리수...,983,342,-1
20201209,20201209,아직도 거품 입니다,925,308,-1
20201209,20201209,35퍼라니 참나 ㅋㅋ주위에서 문재인 뽑앗던 사람들도 100프로 지금은 다욕하는데 35퍼가 말이되냐?,1559,975,-1
20201209,20201209,문변 허상만 보고 지지했다가 이제 정신들 차린 듯............,901,538,-1
20201209,20201209,전라도에서 긍정평가가 거의 70%? 에라 퉤퉤퉤! 가래나 먹어라 인간들아,26,9,-1
20201209,20201209,여기서 해봅시다 대통령 님. 잘하신다면. 👍,3979,1236,-1
20201209,20201209,델리는 안믿어요~,472,201,-1
20201209,20201209,뭐하나 제대로 하는게 있어야지,1402,615,-1
20201209,20201209,아직도 정신  못차리고  민주당  청와대 ㅎ 날치기  잘하고 있어 ㅎ 나중에  정권 바뀌면  너희들이 한짓  돌려밭을건데,11,4,-1
20201209,20201209,대깨문 대단하네 ㅉㅉㅉ,663,281,-1
20201209,20201209,문빠들이 최고로 기여했지...,704,273,-1
20201209,20201209,ㅎ 설문지 내용도  좀  갖다 올리고  이런 기사 좀  믿으라 해라  도대체 기자들은  본인들이  국민들  여론을 다 조종할수 있다고 믿나??  쓰레기같은 기자들,1947,440,-1
20201209,20201209,3.57아닌가요?,898,311,-1
20201209,20201209,이 기사에도 알바들 많이 달라 붙었구나.  지지율 신경쓰지 말고 나아가세요. 윤석열에 화 난 사람들이 일시적으로 빠진 겁니다.,10,1,-1
20201209,20201209,국민의 짐에서 사과할 만한 양심있는 사람이 있을까? 한심한것들  이것이 너희들 수준이다.,1982,58,-1
20201209,20201209,천박한것!,2186,61,-1
20201209,20201209,욕도 아깝다~,1101,25,-1
20201209,20201209,지역구가 어디냐?  송파구지?   진정 창피하다..ㅉㅉ,2106,57,-1
20201209,20201209,니가 태어나지 말았어야했다!,2325,54,-1
20201209,20201209,진짜 쪽팔려 우리지역구 주민들 정신차리세요 저 쪽팔려죽겠어요 저런사람을 뽑다니 진짜 슬프네요,3283,88,-1
20201209,20201209,정말  이여자  뭐야,561,47,-1
20201209,20201209,아싸 내이름 계속 나온다.  나 정치로 크고 있는거야? ㅋ -배현진,463,15,-1
20201209,20201209,언니ᆢ 송파구 망신 그만 시키세요ᆢ 그러라고 동네에서 국회의원   시킨거 아니거든요 챙피해 죽겠어요,1509,88,-1
20201209,20201209,어디 시건방진게 가정교육도 제대로 안받은것이 나불대고있어,2591,95,-1
20201209,20201209,사퇴를 꼭 받아내라 민주당은!!,1061,74,-1
20201209,20201209,저거 저러니 국짐당은 희망이없어,1296,45,-1
20201209,20201209,아줌마 얼굴 맛갔네 그나마 그거 하나였는데,602,49,-1
20201209,20201209,시방세  너그나 잘해세요  방통위 통과  점수   미달 하드만    시방세좀  없애버려라,487,29,-1
20201209,20201209,쓰레기. 무시합시다,738,33,-1
20201209,20201209,"저런 철부지를 국회의원이라고 찍어주는 동네는 어디입니까?  참 인생 저렴하게 산다, 말도 저렴하고.",6666,88,-1
20201209,20201209,그양부모 뒷골목 조폭한테 똥이 끌 토록 두들게 맞게 해줘라..,546,5,-1
20201209,20201209,사이코패스 악마 어떻게 저 작은아이를 ㅠㅠ,869,3,-1
20201209,20201209,제발 죽여라 제발,1136,4,-1
20201209,20201209,못 키울것 같았으면 포기하지ㅜㅜ어쩌자고 아이를 학대하고 죽이냐ㅠ 천벌도 아깝다 정말ㅠㅠ,985,1,-1
20201209,20201209,똑같이 처벌받았으면 좋겠다,741,6,-1
20201209,20201209,저여자 췌장도 끊어줘요 제발,23,0,-1
